11656545|2023-02-12T04:29:14|37.796|38.2326|10.0|us|NEIC PDE|us|us6000jndu|mb|4.3|us|TURKEY
11656489|2023-02-11T23:30:56|37.9909|36.4045|10.0|us|NEIC PDE|us|us6000jncu|mb|4.1|us|TURKEY
11656474|2023-02-11T22:29:16|36.6889|36.5403|10.0|us|NEIC PDE|us|us6000jncp|mb|4.2|us|JORDAN - SYRIA REGION
11656456|2023-02-11T20:39:04|37.7557|37.8675|11.351|us|NEIC PDE|us|us6000jnc0|mb|4.3|us|TURKEY
11656434|2023-02-11T17:50:16|38.1325|38.732|2.958|us|NEIC PDE|us|us6000jnbi|mb|4.3|us|TURKEY
11656445|2023-02-11T17:20:01|36.266|36.1398|10.0|us|NEIC PDE|us|us6000jnbd|mb|4.3|us|JORDAN - SYRIA REGION
11656412|2023-02-11T14:38:03|37.9428|36.5034|10.0|us|NEIC PDE|us|us6000jnay|mb|4.4|us|TURKEY
11656387|2023-02-11T13:10:00|38.8618|38.0668|12.132|us|NEIC PDE|us|us6000jnar|mb|4.6|us|TURKEY
11656383|2023-02-11T12:54:58|38.0902|36.6163|8.66|us|NEIC PDE|us|us6000jnaq|mb|4.1|us|TURKEY
11665197|2023-02-11T11:59:53|37.8492|36.67|8.739|us|NEIC PDE|us|us6000jpp7|mb|4.2|us|TURKEY
11656436|2023-02-11T11:51:41|36.4869|36.3096|5.36|us|NEIC PDE|us|us6000jnam|mb|4.4|us|JORDAN - SYRIA REGION
11657394|2023-02-11T11:05:17|38.1233|36.6274|13.853|us|NEIC PDE|us|us6000jnai|mb|4.3|us|TURKEY
11656365|2023-02-11T09:03:36|38.0281|38.1329|4.448|us|NEIC PDE|us|us6000jn9p|mb|4.3|us|TURKEY
11656346|2023-02-11T07:55:41|37.0598|36.95|4.748|us|NEIC PDE|us|us6000jn9a|Mwr|4.6|us|TURKEY
11656358|2023-02-11T06:28:13|37.9814|36.5916|10.0|us|NEIC PDE|us|us6000jn97|mb|4.6|us|TURKEY
11656331|2023-02-11T06:06:23|37.9256|38.192|10.0|us|NEIC PDE|us|us6000jn8z|mb|4.0|us|TURKEY
11656310|2023-02-11T04:47:04|37.8165|36.5708|10.0|us|NEIC PDE|us|us6000jn8d|mb|4.3|us|TURKEY
11656298|2023-02-11T03:38:24|37.9489|38.4382|10.26|us|NEIC PDE|us|us6000jn88|mb|4.2|us|TURKEY
11656162|2023-02-11T00:24:43|36.5556|36.5606|10.0|us|NEIC PDE|us|us6000jn77|mb|4.1|us|JORDAN - SYRIA REGION
11656106|2023-02-10T20:12:47|38.0517|38.5848|10.0|us|NEIC PDE|us|us6000jn5q|mb|4.2|us|TURKEY
11657399|2023-02-10T17:31:24|38.1788|38.5981|4.258|us|NEIC PDE|us|us6000jn4x|Mwr|4.1|us|TURKEY
11655891|2023-02-10T17:00:51|37.8724|36.2907|3.486|us|NEIC PDE|us|us6000jn4r|Mwr|4.7|us|TURKEY
11659030|2023-02-10T10:01:20|38.1976|38.1375|10.0|us|NEIC PDE|us|us6000jn2a|mb|4.4|us|TURKEY
11659028|2023-02-10T09:02:49|38.0757|38.1756|7.345|us|NEIC PDE|us|us6000jn1b|mb|4.3|us|TURKEY
11655716|2023-02-10T04:50:24|38.1736|38.1714|10.0|us|NEIC PDE|us|us6000jn0h|Mwr|4.7|us|TURKEY
11655623|2023-02-10T02:03:42|38.1343|38.2167|10.0|us|NEIC PDE|us|us6000jmzl|mb|4.4|us|TURKEY
11655621|2023-02-10T01:50:59|37.8685|36.631|5.225|us|NEIC PDE|us|us6000jmzj|Mwr|4.3|us|TURKEY
11655461|2023-02-09T22:06:39|36.9763|36.7009|10.0|us|NEIC PDE|us|us6000jmvs|mb|4.2|us|JORDAN - SYRIA REGION
11655596|2023-02-09T21:46:29|37.1885|36.8344|10.0|us|NEIC PDE|us|us6000jmvn|mb|4.2|us|TURKEY
11666525|2023-02-09T19:37:46|38.0264|36.6096|10.0|us|NEIC PDE|us|us6000jpku|mb|4.1|us|TURKEY
11666520|2023-02-09T18:49:36|36.1764|35.7977|10.0|us|NEIC PDE|us|us6000jpkt|mb|4.2|us|TURKEY
11666329|2023-02-09T17:51:52|38.0746|36.5194|10.0|us|NEIC PDE|us|us6000jpkn|mb|4.0|us|TURKEY
11666921|2023-02-09T11:48:32|37.9551|37.7052|10.0|us|NEIC PDE|us|us6000jmq7|mb|4.3|us|TURKEY
11666911|2023-02-09T10:42:24|37.2659|36.9198|11.669|us|NEIC PDE|us|us6000jmpu|mb|4.3|us|TURKEY
